,id,type,VL,VH,VN,VM,RED,Total
2479,977655,L1,463.772,521.987,483.327,503.574,100.0,362.10999999999996
2480,966496,L1,399.934,469.007,440.804,552.583,100.0,343.72133333333335
2481,924711,L15,463.772,416.026,355.758,454.564,800.0,548.3533333333334
2482,944155,L3,431.853,627.947,525.85,552.583,750.0,606.3721666666667
2483,973649,L3,527.61,627.947,525.85,552.583,700.0,605.6650000000001
2484,968053,L3,527.61,521.987,525.85,356.545,850.0,605.332
2485,979002,L3,527.61,416.026,483.327,601.593,800.0,604.7593333333333
2486,969445,L3,463.772,574.967,568.373,503.574,750.0,601.7810000000001
2487,976993,L3,463.772,416.026,525.85,601.593,800.0,601.2068333333333
2488,969333,L3,623.367,416.026,568.373,454.564,700.0,577.055
2489,979585,L3,463.772,574.967,440.804,601.593,675.0,571.856
2490,965349,L3,399.934,469.007,525.85,552.583,725.0,566.229
2491,911055,L3,495.691,521.987,398.281,405.554,775.0,561.9188333333333
2492,980936,L3,463.772,469.007,483.327,503.574,700.0,553.2800000000001
2493,909967,L3,559.529,469.007,440.804,405.554,700.0,545.8156666666667
2494,914711,L3,431.853,469.007,568.373,405.554,700.0,545.7978333333334
2495,917241,L3,527.61,469.007,398.281,454.564,700.0,541.577
2496,978997,L3,399.934,363.046,398.281,454.564,800.0,535.9708333333333
2501,951362,L3,368.014,416.026,398.281,405.554,750.0,514.6458333333334
2502,951348,L5,623.367,733.907,780.989,797.631,850.0,772.649
2503,977066,L5,591.448,469.007,568.373,650.602,825.0,654.905
2504,965275,L5,655.287,574.967,483.327,601.593,800.0,652.529
2505,970487,L5,655.287,469.007,440.804,601.593,850.0,644.4485
2506,979282,L5,559.529,469.007,738.466,699.612,700.0,644.4356666666666
2507,909026,L5,655.287,521.987,483.327,552.583,775.0,627.1973333333333
2508,915191,L5,591.448,521.987,525.85,503.574,800.0,623.8098333333334
2509,975173,L5,431.853,574.967,525.85,503.574,850.0,622.7073333333334
2510,952520,L5,591.448,363.046,695.943,552.583,750.0,617.17
2511,957982,L5,495.691,416.026,610.897,503.574,800.0,604.3646666666667
2512,980382,L5,687.206,469.007,398.281,454.564,775.0,593.1763333333333
2513,973324,L5,463.772,680.927,483.327,454.564,700.0,580.4316666666667
2514,978863,L5,431.853,416.026,568.373,552.583,750.0,578.1391666666667
2515,927477,L5,527.61,574.967,653.42,552.583,550.0,568.0966666666667
2516,924966,L5,368.014,416.026,440.804,503.574,800.0,554.7363333333334
2517,966483,L5,463.772,521.987,398.281,552.583,675.0,547.7705
2518,968351,L5,495.691,521.987,398.281,503.574,675.0,544.9221666666666
2519,977929,L5,591.448,416.026,568.373,454.564,575.0,530.0685
2520,979629,L5,463.772,363.046,525.85,405.554,700.0,526.3703333333334
2521,968832,L5,304.176,310.066,483.327,454.564,550.0,442.02216666666664
2522,976981,L5,559.529,469.007,568.373,405.554,100.0,367.0771666666667
2523,963426,L7,559.529,574.967,780.989,650.602,800.0,694.3478333333333
2524,911265,L7,559.529,627.947,695.943,748.622,750.0,688.6735
2525,955657,L7,655.287,521.987,610.897,601.593,850.0,681.6273333333332
2526,960300,L7,623.367,521.987,653.42,601.593,750.0,650.0611666666666
2527,914574,L7,655.287,521.987,610.897,454.564,825.0,648.7891666666666
2528,975785,L7,463.772,574.967,525.85,601.593,800.0,627.697
2529,980373,L7,431.853,521.987,440.804,552.583,725.0,566.2044999999999
2530,981216,L7,431.853,627.947,398.281,405.554,750.0,560.6058333333333
2531,917558,L7,399.934,469.007,568.373,503.574,700.0,556.8146666666667
2532,966831,L7,399.934,416.026,483.327,454.564,775.0,550.6418333333334
2533,971453,L7,431.853,574.967,398.281,405.554,700.0,535.1091666666666
2534,947210,L7,368.014,416.026,440.804,405.554,725.0,513.3996666666667
2535,955543,L7,336.095,521.987,483.327,405.554,650.0,507.8271666666667
2536,943856,L8,368.014,627.947,440.804,454.564,900.0,615.2215
2537,945256,AC,655.287,680.927,823.512,601.593,825.0,735.2198333333332
2538,972358,AC,591.448,680.927,568.373,650.602,825.0,690.225
2539,959417,AC,623.367,627.947,695.943,552.583,750.0,666.64
2540,975659,AC,623.367,521.987,653.42,699.612,750.0,666.3976666666666
2541,960938,AC,687.206,574.967,653.42,454.564,775.0,653.3594999999999
2542,951182,AC,591.448,680.927,568.373,552.583,750.0,648.8885
2543,975821,AC,687.206,574.967,653.42,405.554,725.0,628.5245
2544,980981,AC,591.448,469.007,653.42,650.602,700.0,627.4128333333333
2549,966685,AC,527.61,521.987,610.897,601.593,750.0,627.0145
2550,979581,AC,655.287,521.987,525.85,454.564,775.0,617.948
2551,967524,AC,559.529,733.907,398.281,503.574,750.0,615.8818333333334
2552,969757,AC,527.61,574.967,653.42,552.583,675.0,609.7633333333333
2553,964540,AC,463.772,416.026,653.42,454.564,825.0,606.297
2554,968357,AC,527.61,521.987,525.85,405.554,825.0,605.1668333333333
2555,966728,AC,431.853,521.987,525.85,650.602,750.0,605.0486666666667
2556,966751,AC,591.448,416.026,355.758,601.593,825.0,602.4708333333333
2557,980868,AC,495.691,469.007,483.327,454.564,850.0,600.4315
2558,972357,AC,495.691,469.007,525.85,503.574,800.0,599.0203333333334
2559,952228,AC,527.61,416.026,525.85,503.574,800.0,595.51
2560,943943,AC,591.448,416.026,483.327,454.564,775.0,582.5608333333333
2561,981410,AC,495.691,363.046,398.281,552.583,825.0,576.6001666666667
2562,969434,AC,687.206,416.026,398.281,405.554,775.0,576.1778333333333
2563,956257,AC,591.448,363.046,440.804,454.564,800.0,574.977
2564,909764,AC,431.853,521.987,483.327,552.583,725.0,573.2916666666666
2565,908635,AC,495.691,469.007,568.373,405.554,750.0,573.1041666666666
2566,949148,AC,559.529,574.967,398.281,454.564,725.0,572.8901666666667
2567,977711,AC,559.529,469.007,568.373,454.564,675.0,566.9121666666666
2568,979962,AC,495.691,574.967,525.85,454.564,675.0,566.8453333333333
2569,958706,AC,431.853,574.967,525.85,503.574,675.0,564.374
2570,973328,AC,431.853,521.987,525.85,454.564,725.0,564.0423333333333
2571,972217,AC,368.014,469.007,483.327,405.554,825.0,562.6503333333334
2572,980397,AC,463.772,521.987,525.85,503.574,675.0,560.8638333333333
2573,971045,AC,431.853,521.987,483.327,405.554,750.0,557.1201666666667
2574,952237,AC,431.853,416.026,483.327,552.583,725.0,555.6315000000001
2575,909005,AC,623.367,627.947,568.373,405.554,550.0,554.2068333333333
2576,964577,AC,559.529,521.987,483.327,405.554,675.0,553.3995
2577,911667,AC,368.014,469.007,313.235,454.564,850.0,550.8033333333333
2578,920956,AC,495.691,469.007,483.327,454.564,700.0,550.4315
2579,957296,AC,463.772,574.967,440.804,405.554,700.0,547.5161666666667
2580,957032,AC,559.529,469.007,398.281,503.574,675.0,546.7318333333334
2581,919167,AC,431.853,469.007,398.281,503.574,725.0,542.1191666666667
2582,914368,AC,495.691,521.987,440.804,356.545,700.0,535.8378333333334
2583,912054,AC,559.529,469.007,483.327,601.593,550.0,535.576
2584,942140,AC,527.61,521.987,355.758,405.554,700.0,535.1515
2585,980864,AC,336.095,469.007,440.804,405.554,750.0,525.2433333333333
2586,981079,AC,368.014,416.026,398.281,356.545,775.0,514.811
2587,975424,AC,399.934,416.026,398.281,405.554,700.0,503.2991666666667
2588,950345,AC,431.853,469.007,355.758,405.554,675.0,502.02866666666665
2589,981129,AC,431.853,469.007,440.804,454.564,600.0,499.3713333333333
2590,932599,AC,368.014,363.046,398.281,454.564,650.0,480.6508333333333
2591,970483,AC,431.853,363.046,483.327,405.554,600.0,480.63000000000005
2592,965446,AC,399.934,416.026,483.327,503.574,500.0,467.14349999999996
2597,958309,L1,527.61,521.987,610.897,503.574,650.0,577.3446666666667
2598,957144,L11,304.176,521.987,525.85,552.583,775.0,575.766
2599,980909,L3,527.61,416.026,568.373,454.564,800.0,594.4288333333334
2600,954867,L4,431.853,521.987,440.804,405.554,725.0,541.6996666666666
2601,946014,L5,719.125,469.007,483.327,650.602,825.0,662.0101666666667
2602,979145,L5,623.367,521.987,483.327,699.612,800.0,654.7154999999999
2603,977995,L5,559.529,733.907,483.327,552.583,700.0,621.5576666666667
2604,913624,L5,399.934,521.987,440.804,601.593,800.0,594.053
2605,977651,L5,431.853,574.967,525.85,405.554,725.0,564.7040000000001
2606,958139,L5,431.853,521.987,440.804,454.564,750.0,558.2013333333333
2607,961059,L5,463.772,416.026,398.281,405.554,725.0,522.2721666666666
2608,979675,L5,687.206,469.007,398.281,454.564,550.0,518.1763333333333
2609,955217,L5,399.934,469.007,483.327,356.545,650.0,501.46883333333335
2610,966531,L5,431.853,363.046,568.373,552.583,525.0,494.30916666666667
2611,956973,L7,527.61,574.967,483.327,405.554,750.0,581.9096666666667
2612,909233,L7,623.367,469.007,525.85,405.554,725.0,578.9630000000001
2613,965333,L7,463.772,416.026,483.327,503.574,725.0,552.7831666666667
2614,950613,L7,399.934,363.046,568.373,454.564,700.0,530.9861666666667
2615,981220,AC,719.125,680.927,653.42,748.622,850.0,750.349
2616,908965,AC,559.529,786.887,695.943,601.593,900.0,740.6586666666666
2617,974896,AC,623.367,574.967,653.42,748.622,900.0,733.3960000000001
2618,954095,AC,655.287,680.927,653.42,699.612,800.0,714.8743333333333
2619,976749,AC,623.367,469.007,653.42,552.583,900.0,683.0628333333334
2620,979384,AC,623.367,574.967,525.85,601.593,825.0,662.6294999999999
2621,979739,AC,495.691,469.007,695.943,699.612,800.0,660.0421666666667
2622,977054,AC,527.61,469.007,568.373,748.622,800.0,652.2686666666667
2623,965820,AC,463.772,416.026,610.897,650.602,825.0,631.8828333333333
2624,909089,AC,591.448,521.987,525.85,650.602,750.0,631.6478333333333
2625,916506,AC,431.853,627.947,610.897,503.574,775.0,620.7118333333334
2626,981078,AC,623.367,574.967,568.373,503.574,725.0,620.0468333333333
2627,953826,AC,431.853,469.007,653.42,650.602,750.0,617.4803333333333
2628,948366,AC,559.529,521.987,568.373,454.564,800.0,617.4088333333333
2629,937672,AC,623.367,733.907,398.281,454.564,725.0,610.0198333333333
2630,947712,AC,495.691,574.967,483.327,454.564,825.0,609.7581666666666
2631,962714,AC,495.691,680.927,568.373,503.574,700.0,608.0941666666666
2632,947700,AC,655.287,416.026,610.897,454.564,750.0,606.129
2633,979232,AC,463.772,469.007,440.804,601.593,825.0,604.196
2634,913341,AC,463.772,627.947,440.804,601.593,725.0,597.3526666666667
2635,918174,AC,431.853,521.987,525.85,503.574,800.0,597.2106666666667
2636,912407,AC,559.529,469.007,525.85,405.554,800.0,593.3233333333334
2637,978297,AC,527.61,469.007,525.85,503.574,750.0,587.6735
2638,977937,AC,527.61,521.987,568.373,405.554,750.0,587.254
2639,963950,AC,559.529,469.007,440.804,503.574,775.0,587.1523333333333
2640,977212,AC,559.529,574.967,483.327,454.564,725.0,587.0645000000001
2645,913462,AC,336.095,627.947,398.281,454.564,850.0,586.1478333333333
2646,953315,AC,495.691,521.987,483.327,454.564,775.0,584.2615
2647,979697,AC,527.61,574.967,525.85,405.554,725.0,580.6635
2648,978741,AC,527.61,469.007,525.85,405.554,775.0,579.6701666666667
2649,961454,AC,559.529,521.987,440.804,503.574,725.0,579.3156666666667
2650,932583,AC,527.61,574.967,610.897,356.545,700.0,578.3365
2651,940761,AC,399.934,521.987,483.327,601.593,725.0,576.1401666666667
2652,935905,AC,559.529,469.007,568.373,405.554,725.0,575.4105000000001
2653,959416,AC,431.853,416.026,525.85,454.564,800.0,571.3821666666666
2654,977949,AC,527.61,363.046,483.327,552.583,750.0,571.0943333333333
2655,912644,AC,527.61,363.046,525.85,454.564,775.0,570.1783333333333
2656,973986,AC,559.529,469.007,483.327,405.554,750.0,569.5695
2657,972120,AC,463.772,521.987,525.85,405.554,750.0,569.5271666666666
2658,954317,AC,559.529,469.007,483.327,552.583,675.0,569.0743333333334
2659,930047,AC,559.529,521.987,525.85,405.554,700.0,568.82
2660,947124,AC,559.529,521.987,525.85,503.574,650.0,568.49
2661,979562,AC,431.853,574.967,483.327,503.574,700.0,565.6201666666667
2662,972969,AC,431.853,416.026,483.327,503.574,775.0,564.13
2663,908266,AC,623.367,469.007,525.85,454.564,650.0,562.1313333333334
2664,980649,AC,463.772,574.967,525.85,405.554,700.0,561.6905
2665,910399,AC,559.529,521.987,568.373,356.545,675.0,559.4056666666667
2666,947582,AC,495.691,521.987,525.85,356.545,725.0,558.3455
2667,975556,AC,463.772,574.967,398.281,405.554,750.0,557.0956666666667
2668,969298,AC,495.691,627.947,355.758,405.554,725.0,555.8249999999999
2669,941486,AC,431.853,363.046,483.327,503.574,775.0,555.3000000000001
2670,972045,AC,463.772,521.987,483.327,454.564,700.0,553.9416666666667
2671,977773,AC,463.772,469.007,483.327,503.574,700.0,553.2800000000001
2672,922605,AC,431.853,469.007,313.235,503.574,800.0,552.9448333333333
2673,925595,AC,336.095,574.967,483.327,503.574,700.0,549.6605000000001
2674,971834,AC,463.772,469.007,440.804,552.583,675.0,546.0276666666667
2675,974996,AC,495.691,416.026,440.804,503.574,700.0,542.6825
2676,981289,AC,463.772,521.987,398.281,454.564,700.0,539.7673333333333
2677,909271,AC,336.095,416.026,525.85,552.583,700.0,538.4256666666666
2678,979963,AC,463.772,469.007,440.804,454.564,700.0,538.0245
2679,979651,AC,495.691,574.967,440.804,552.583,575.0,535.6741666666667
2680,964937,AC,399.934,363.046,483.327,405.554,775.0,533.6435
2681,947771,AC,431.853,469.007,440.804,356.545,750.0,533.0348333333333
2682,956619,AC,399.934,469.007,525.85,552.583,625.0,532.8956666666667
2683,978209,AC,399.934,363.046,525.85,552.583,675.0,531.9021666666666
2684,946029,AC,399.934,416.026,440.804,454.564,725.0,526.888
2685,908359,AC,304.176,310.066,483.327,601.593,725.0,524.8603333333333
2686,978185,AC,623.367,416.026,398.281,552.583,575.0,523.3761666666667
2687,951189,AC,431.853,363.046,483.327,454.564,700.0,522.1316666666667
2688,953074,AC,623.367,416.026,440.804,552.583,550.0,522.13
2693,972430,AC,431.853,469.007,525.85,405.554,650.0,522.044
2694,977540,AC,495.691,627.947,483.327,503.574,500.0,518.4231666666666
2695,980322,AC,559.529,574.967,568.373,405.554,500.0,518.0705
2696,969424,AC,399.934,416.026,483.327,405.554,700.0,517.4735
2697,955188,AC,463.772,416.026,398.281,454.564,675.0,513.7738333333333
2698,977349,AC,399.934,574.967,440.804,356.545,650.0,512.0416666666666
2699,978820,AC,463.772,469.007,610.897,356.545,575.0,508.37016666666665
2700,952239,AC,368.014,416.026,355.758,454.564,725.0,507.39366666666666
2701,925353,AC,431.853,363.046,483.327,454.564,650.0,505.465
2702,969390,AC,368.014,416.026,440.804,405.554,700.0,505.0663333333334
2703,967622,AC,399.934,363.046,440.804,454.564,675.0,501.3913333333333
2704,933589,AC,431.853,310.066,398.281,405.554,725.0,499.2923333333333
2705,958289,AC,336.095,363.046,440.804,454.564,700.0,499.08483333333334
2706,980258,AC,463.772,521.987,398.281,405.554,600.0,498.2656666666667
2707,960166,AC,399.934,469.007,355.758,356.545,700.0,496.874
2708,968656,AC,399.934,574.967,483.327,454.564,525.0,493.79866666666675
2709,980871,AC,527.61,521.987,483.327,405.554,500.0,489.7463333333333
2710,952504,AC,399.934,521.987,398.281,405.554,600.0,487.626
2711,968411,AC,399.934,574.967,440.804,454.564,525.0,486.71150000000006
2712,979621,AC,463.772,416.026,525.85,454.564,500.0,476.70200000000006
2713,969438,AC,399.934,363.046,355.758,405.554,650.0,470.7153333333333
2714,912590,AC,399.934,416.026,440.804,503.574,525.0,468.3896666666667
2715,936718,AC,399.934,521.987,355.758,503.574,475.0,455.20883333333336
2716,913765,AC,495.691,469.007,398.281,356.545,500.0,453.2540000000001
2717,961985,AC,304.176,310.066,355.758,454.564,575.0,429.09400000000005
2718,956295,AC,527.61,574.967,568.373,405.554,100.0,379.4173333333333
2719,949981,AC,431.853,521.987,398.281,356.545,100.0,318.111
2720,932412,L1,527.61,574.967,568.373,503.574,725.0,604.0873333333333
2721,948250,L1,495.691,627.947,483.327,503.574,750.0,601.7565
2722,946990,L1,623.367,521.987,398.281,601.593,725.0,599.2046666666666
2723,966330,L1,495.691,574.967,483.327,405.554,775.0,584.9231666666666
2724,913909,L1,399.934,521.987,483.327,503.574,750.0,568.1370000000001
2725,963998,L1,336.095,416.026,440.804,552.583,775.0,549.2513333333334
2726,938626,L1,368.014,521.987,398.281,454.564,775.0,548.8076666666667
2727,926017,L1,431.853,363.046,483.327,405.554,800.0,547.2966666666667
2728,954394,L1,463.772,416.026,525.85,356.545,725.0,535.3655
2729,967625,L1,463.772,521.987,355.758,552.583,650.0,532.35
2730,955659,L1,495.691,521.987,313.235,405.554,725.0,531.0778333333334
2731,953295,L1,463.772,310.066,440.804,503.574,725.0,528.036
2732,972139,L1,495.691,363.046,440.804,356.545,700.0,509.3476666666667
2733,965829,L1,336.095,416.026,440.804,454.564,700.0,507.91483333333343
2734,980791,L1,368.014,416.026,483.327,405.554,500.0,445.4868333333333
2735,912654,L1,368.014,363.046,355.758,405.554,550.0,432.06199999999995
2736,977145,L15,527.61,469.007,695.943,552.583,750.0,624.1905
2741,976793,L15,495.691,469.007,568.373,356.545,700.0,548.2693333333333
2742,912013,L3,463.772,521.987,525.85,405.554,675.0,544.5271666666666
2743,969987,L3,368.014,469.007,525.85,454.564,700.0,536.2391666666667
2744,958162,L3,431.853,416.026,440.804,405.554,750.0,532.3728333333333
2745,949838,L3,336.095,574.967,525.85,454.564,650.0,531.9126666666667
2746,980571,L3,368.014,416.026,525.85,405.554,700.0,519.2406666666667
2747,912381,L3,399.934,310.066,398.281,454.564,650.0,477.1408333333334
2748,954173,L3,336.095,363.046,525.85,454.564,500.0,446.59250000000003
2749,968098,L5,591.448,574.967,440.804,552.583,875.0,651.6336666666667
2750,963172,L5,463.772,521.987,568.373,405.554,900.0,626.6143333333333
2751,952808,L5,655.287,521.987,440.804,405.554,850.0,620.6053333333333
2752,965815,L5,559.529,786.887,398.281,454.564,750.0,616.5435
2753,981107,L5,399.934,416.026,568.373,503.574,825.0,589.6511666666667
2754,963062,L5,623.367,521.987,440.804,503.574,700.0,581.622
2755,980374,L5,463.772,521.987,398.281,405.554,800.0,564.9323333333333
2756,918114,L5,431.853,574.967,398.281,405.554,775.0,560.1091666666666
2757,954599,L5,527.61,363.046,440.804,405.554,725.0,531.169
2758,954707,L5,431.853,310.066,440.804,356.545,750.0,506.54466666666667
2759,920445,L7,623.367,839.868,695.943,699.612,825.0,751.465
2760,912987,L7,368.014,521.987,483.327,503.574,625.0,521.1503333333334
2761,972834,L7,399.934,416.026,440.804,356.545,750.0,518.8848333333334
2762,936750,L7,431.853,416.026,440.804,454.564,675.0,515.5411666666668
2763,924218,AC,687.206,627.947,823.512,503.574,875.0,732.0398333333333
2764,965551,AC,687.206,680.927,653.42,846.641,725.0,719.699
2765,921621,AC,591.448,733.907,653.42,503.574,875.0,705.3915000000001
2766,964527,AC,623.367,680.927,483.327,650.602,850.0,689.7038333333334
2767,973951,AC,559.529,733.907,653.42,601.593,775.0,683.0748333333335
2768,976626,AC,591.448,574.967,568.373,454.564,900.0,664.8919999999999
2769,957319,AC,655.287,574.967,398.281,552.583,850.0,646.853
2770,908851,AC,559.529,521.987,568.373,601.593,800.0,641.9136666666667
2771,979421,AC,623.367,574.967,525.85,503.574,800.0,637.9596666666666
2772,975154,AC,559.529,574.967,653.42,454.564,775.0,632.08
2773,940470,AC,623.367,627.947,483.327,454.564,800.0,631.5341666666667
2774,956250,AC,559.529,627.947,525.85,601.593,725.0,627.4865
2775,922203,AC,495.691,469.007,695.943,601.593,750.0,627.039
2776,951034,AC,399.934,627.947,483.327,650.602,800.0,626.9683333333334
2777,975076,AC,559.529,574.967,568.373,503.574,775.0,626.0738333333334
2778,971443,AC,591.448,627.947,483.327,650.602,700.0,625.554
2779,962463,AC,591.448,680.927,568.373,454.564,725.0,624.2186666666666
2780,963754,AC,655.287,521.987,440.804,405.554,850.0,620.6053333333333
2781,977797,AC,623.367,521.987,610.897,454.564,750.0,618.4691666666666
2782,956490,AC,591.448,627.947,568.373,503.574,700.0,615.2236666666666
2783,980892,AC,559.529,416.026,653.42,650.602,700.0,613.2628333333333
2784,945879,AC,655.287,574.967,440.804,454.564,775.0,612.6036666666666
2789,978400,AC,399.934,574.967,398.281,601.593,850.0,612.4625
2790,981042,AC,559.529,574.967,398.281,454.564,825.0,606.2235000000001
2791,971235,AC,463.772,680.927,568.373,454.564,725.0,602.9393333333334
2792,964205,AC,399.934,574.967,525.85,503.574,800.0,600.7208333333334
2793,973690,AC,559.529,469.007,653.42,405.554,750.0,597.9183333333334
2794,968760,AC,431.853,627.947,568.373,405.554,775.0,597.2878333333333
2795,969317,AC,527.61,521.987,568.373,454.564,750.0,595.4223333333333
2796,969081,AC,495.691,627.947,525.85,454.564,725.0,592.342
2797,974688,AC,399.934,469.007,525.85,454.564,850.0,591.5591666666668
2798,962704,AC,463.772,521.987,440.804,454.564,825.0,588.5211666666668
2799,962982,AC,399.934,574.967,398.281,503.574,825.0,587.7926666666667
2800,973624,AC,495.691,627.947,398.281,454.564,775.0,587.7471666666667
2801,963673,AC,559.529,521.987,525.85,454.564,725.0,585.3216666666666
2802,926860,AC,431.853,469.007,398.281,405.554,900.0,584.1158333333334
2803,933156,AC,463.772,574.967,398.281,552.583,750.0,581.6005
2804,979246,AC,495.691,627.947,610.897,650.602,550.0,580.8561666666666
2805,932164,AC,368.014,521.987,483.327,503.574,800.0,579.4836666666666
2806,937951,AC,463.772,310.066,440.804,650.602,800.0,577.5406666666667
2807,979004,AC,431.853,469.007,440.804,454.564,825.0,574.3713333333334
2808,938279,AC,431.853,416.026,525.85,454.564,800.0,571.3821666666666
2809,949534,AC,527.61,574.967,355.758,503.574,725.0,568.6515
2810,967509,AC,591.448,469.007,440.804,405.554,750.0,567.8021666666667
2811,972014,AC,431.853,521.987,483.327,503.574,725.0,565.1235
2812,980140,AC,399.934,521.987,525.85,601.593,650.0,558.2273333333334
2813,975912,AC,527.61,363.046,483.327,454.564,750.0,554.7578333333333
2814,955124,AC,399.934,469.007,483.327,454.564,750.0,551.1386666666667
2815,930271,AC,527.61,363.046,440.804,405.554,775.0,547.8356666666667
2816,975941,AC,559.529,469.007,440.804,405.554,700.0,545.8156666666667
2817,980034,AC,368.014,469.007,483.327,503.574,725.0,545.6536666666667
2818,909016,AC,368.014,469.007,525.85,454.564,725.0,544.5725000000001
2819,960885,AC,527.61,416.026,440.804,503.574,675.0,539.669
2820,973175,AC,559.529,310.066,398.281,405.554,775.0,537.2383333333333
2821,935856,AC,623.367,469.007,568.373,503.574,525.0,535.7201666666666
2822,966864,AC,336.095,416.026,355.758,405.554,825.0,527.2388333333333
2823,971173,AC,399.934,363.046,483.327,552.583,675.0,524.8149999999999
2824,974720,AC,463.772,521.987,525.85,552.583,525.0,519.032
2825,916680,AC,399.934,416.026,398.281,454.564,700.0,511.46750000000003
2826,916957,AC,368.014,627.947,440.804,552.583,525.0,506.558
2827,979036,AC,463.772,627.947,440.804,405.554,550.0,506.3461666666667
2828,954469,AC,304.176,310.066,483.327,405.554,750.0,500.5205
2829,977272,AC,463.772,416.026,398.281,405.554,650.0,497.27216666666664
2830,928814,AC,336.095,363.046,355.758,405.554,750.0,493.40883333333335
2831,962632,AC,399.934,469.007,483.327,454.564,500.0,467.8053333333334
2832,966889,AC,559.529,680.927,483.327,552.583,100.0,412.72766666666666
2837,979367,L1,591.448,627.947,610.897,601.593,825.0,680.3141666666667
2838,952053,L1,559.529,733.907,610.897,503.574,700.0,634.6511666666667
2839,910493,L1,559.529,521.987,483.327,552.583,825.0,627.9043333333333
2840,945538,L1,527.61,627.947,440.804,503.574,700.0,583.3225
2841,946583,L1,431.853,469.007,313.235,503.574,850.0,569.6115
2842,934111,L1,399.934,521.987,525.85,552.583,700.0,566.7256666666667
2843,945882,L1,431.853,469.007,483.327,503.574,625.0,522.9601666666666
2844,979206,L13,559.529,627.947,525.85,503.574,800.0,636.15
2845,945829,L3,336.095,521.987,568.373,503.574,900.0,621.6715
2846,974670,L3,463.772,469.007,483.327,405.554,525.0,478.60999999999996
2847,962672,L4,527.61,469.007,398.281,405.554,750.0,550.0753333333333
2848,961791,L5,559.529,786.887,695.943,601.593,900.0,740.6586666666666
2849,978907,L5,527.61,416.026,695.943,699.612,850.0,673.1985
2850,981432,L5,527.61,574.967,440.804,503.574,775.0,599.4925
2851,971845,L5,495.691,574.967,483.327,552.583,725.0,592.7613333333333
2852,957135,L5,559.529,416.026,525.85,503.574,775.0,592.4965000000001
2853,973359,L5,527.61,627.947,398.281,405.554,750.0,576.5653333333333
2854,908493,L5,495.691,469.007,525.85,503.574,700.0,565.687
2855,936918,L5,559.529,416.026,440.804,356.545,800.0,562.1506666666667
2856,958847,L5,304.176,310.066,440.804,503.574,675.0,484.77
2857,980534,L7,495.691,521.987,483.327,503.574,800.0,600.7631666666666
2858,980656,L7,591.448,521.987,568.373,650.602,625.0,597.0683333333333
2859,976924,L7,463.772,469.007,568.373,356.545,725.0,551.2828333333333
2860,921526,L7,431.853,363.046,440.804,356.545,500.0,432.04133333333334
2861,955336,L8,463.772,416.026,440.804,405.554,700.0,521.026
2862,954539,AC,655.287,627.947,610.897,650.602,800.0,690.7888333333334
2863,931766,AC,495.691,574.967,653.42,797.631,800.0,686.9515
2864,913717,AC,687.206,733.907,525.85,650.602,750.0,682.9275000000001
2865,980131,AC,655.287,574.967,653.42,405.554,850.0,664.8713333333334
2866,967981,AC,591.448,627.947,653.42,503.574,750.0,646.0648333333334
2867,976453,AC,591.448,521.987,610.897,601.593,775.0,645.9875
2868,981217,AC,687.206,521.987,355.758,503.574,875.0,636.4208333333333
2869,979279,AC,591.448,627.947,483.327,454.564,775.0,617.881
2870,959145,AC,463.772,574.967,525.85,503.574,800.0,611.3605
2871,949519,AC,591.448,363.046,525.85,454.564,850.0,605.8180000000001
2872,962731,AC,559.529,627.947,525.85,405.554,750.0,603.1466666666666
2873,954732,AC,527.61,521.987,440.804,454.564,825.0,599.1608333333334
2874,922731,AC,431.853,521.987,483.327,552.583,800.0,598.2916666666666
2875,922554,AC,559.529,521.987,440.804,405.554,800.0,587.979
2876,951726,AC,527.61,416.026,525.85,405.554,825.0,587.5066666666667
2877,911001,AC,431.853,574.967,355.758,503.574,825.0,586.0253333333334
2878,979662,AC,495.691,521.987,440.804,454.564,775.0,577.1743333333334
2879,949040,AC,463.772,363.046,483.327,699.612,725.0,576.6261666666667
2880,974892,AC,431.853,574.967,483.327,405.554,750.0,565.9501666666666
2885,980682,AC,495.691,521.987,483.327,454.564,700.0,559.2615
2886,962876,AC,431.853,469.007,525.85,405.554,750.0,555.3773333333334
2887,930345,AC,495.691,363.046,610.897,454.564,700.0,554.033
2888,977351,AC,591.448,469.007,398.281,454.564,700.0,552.2166666666667
2889,980946,AC,399.934,363.046,525.85,405.554,800.0,549.064
2890,922251,AC,431.853,521.987,483.327,356.545,750.0,548.952
2891,925943,AC,399.934,574.967,313.235,405.554,800.0,548.9483333333334
2892,954163,AC,495.691,363.046,483.327,405.554,750.0,541.2696666666667
2893,977452,AC,463.772,469.007,398.281,503.574,700.0,539.1056666666667
2894,968573,AC,368.014,416.026,440.804,601.593,700.0,537.7395
2895,908315,AC,399.934,521.987,398.281,454.564,725.0,537.461
2896,972378,AC,463.772,469.007,483.327,405.554,700.0,536.9433333333333
2897,975656,AC,463.772,363.046,440.804,552.583,700.0,536.7008333333333
2898,976469,AC,431.853,521.987,355.758,454.564,725.0,535.6936666666667
2899,958563,AC,431.853,416.026,398.281,454.564,750.0,533.4540000000001
2900,970358,AC,399.934,574.967,355.758,454.564,700.0,530.8705
2901,939782,AC,463.772,574.967,440.804,405.554,650.0,530.8495
